sorted,query,city,name,address,website,email,flagged
true,Boutique Cosmetics Store,New York,Honey Cosmetics Brooklyn,"342 Livingston St, Brooklyn, NY 11217, United States",http://www.honeycosmetic.com/,info@honeycosmetic.com,
true,Soap store,San Francisco,Simple - a neighborhood eco market + refillery,"915 Cole St, San Francisco, CA 94117, United States",https://www.simple-sf.com/,Tuesdaysshopsimple@simple-sf.com,
true,Soap store,San Francisco,Yuzu Soap,"43174 Christy St, Fremont, CA 94538, United States",https://www.yuzusoap.com/about/contact/,info@yuzusoap.com,
true,Soap store,San Francisco,Spar Soap,"2010 El Camino Real #801, Santa Clara, CA 95050, United States",https://sparsoap.com/,info@sparsoap.com,true
true,Soap store,San Francisco,Juturna Studios,"25 Crescent Dr A133, Pleasant Hill, CA 94523, United States",http://juturnasustainablestudios.com/,info@juturnasustainablestudios.com,
true,Soap store,San Francisco,Le Labo,"2238 Fillmore St, San Francisco, CA 94115, United States",http://www.lelabofragrances.com/,concierge@lelabofragrances.com,
true,Soap store,San Francisco,Ministry of Scent - Mission District,"962 Valencia St, San Francisco, CA 94110, United States",https://ministryofscent.com/,info@ministryofscent.com,true
true,Soap store,San Francisco,Right On! Refillery,"300 State St, Los Altos, CA 94022, United States",http://www.rightonrefillery.com/,information@rightonrefillery.com,true
true,Soap store,San Francisco,TBE Herbs - Total Body Enhancement Herbs,"4455 Central Way STE C, Fairfield, CA 94534, United States",http://www.tbeherbs.com/,info@totalbodyenhancement.com,true
true,Soap store,San Francisco,TokTok Beauty,"396 Barber Ln, Milpitas, CA 95035, United States",https://toktokbeauty.com/,customercare@toktokbeauty.com,
true,Soap store,San Francisco,Sustainable Exchange,"1406 4th St, San Rafael, CA 94901, United States",https://www.sustainablexchange.com/,Customerservice@sustainablexchange.com,true
true,Soap store,San Francisco,MALIN+GOETZ,"508 Hayes St, San Francisco, CA 94102, United States",https://www.malinandgoetz.com/hayes-shop,info@malinandgoetz.com,true
true,Boutique Cosmetics Store,San Francisco,Ayla,"1825 Bush St, San Francisco, CA 94109, United States",http://aylabeauty.com/,help@aylabeauty.com,true
true,Boutique Cosmetics Store,San Francisco,The Face Shop,"1737 Post St #300, San Francisco, CA 94115, United States",https://www.kpopbeauty.com/,contact@kpopbeauty.com,
true,Soap store,San Francisco,Discount Builders Supply & Hardware Store,"1695 Mission St, San Francisco, CA 94103, United States",https://www.discountbuilderssupplysf.com/,info@dbssanfran.com,true
true,Soap store,San Francisco,Hangry Planet,"1199 El Camino Real, San Bruno, CA 94066, United States",http://www.hangryplanet.com/,hangryplanetsanbruno@gmail.com,
true,Soap store,San Francisco,Moonshot Studio,"4066 24th St, San Francisco, CA 94114, United States",https://www.moonshotstudiosf.com/,MoonshotStudioSF@gmail.com,
true,Boutique Cosmetics Store,San Francisco,Beautique Cosmetics,"7611 W Thomas Rd Space M5, Phoenix, AZ 85033, United States",https://cosmeticsbeautique.com/,beautiquecosmetics@yahoo.com,
true,Boutique Cosmetics Store,San Francisco,Oyu Cosmetics,"2040 Sierra Rd, Concord, CA 94518, United States",https://www.oyucosmetics.com/pages/contact-us,contact@oyucosmetics.com,true
true,Boutique Cosmetics Store,San Francisco,MALIN+GOETZ,"2209 Chestnut St, San Francisco, CA 94123, United States",https://www.malinandgoetz.com/chestnut-shop,chestnut@malinandgoetz.com,
true,Boutique Cosmetics Store,San Francisco,Le Labo,"1915 Fourth St #101, Berkeley, CA 94710, United States",https://www.lelabofragrances.com/,concierge@lelabofragrances.com,
true,Boutique Cosmetics Store,San Francisco,La Boutique Salon,"1906 Polk St, San Francisco, CA 94109, United States",https://laboutique.salon/,Care@laboutique.salon,
true,Boutique Cosmetics Store,San Francisco,Aveda Store,"1540 Redwood Hwy, Corte Madera, CA 94925, United States",https://www.aveda.com/?utm_source=gmb&utm_medium=yext,jane@aol.com,
true,Boutique Cosmetics Store,San Francisco,Amiko Kawaii Goods,"1737 Post St #317, San Francisco, CA 94115, United States",http://www.amikosf.com/,info@amikosf.com,true
true,Boutique Cosmetics Store,San Francisco,Beautique Beauty Bar,"1019 Alameda de las Pulgas, Belmont, CA 94002, United States",http://www.beautiquebeautybar.com/,beautiquebeautybar@gmail.com,
true,Boutique Cosmetics Store,San Francisco,Essentique,"2417 Park Blvd, Palo Alto, CA 94306, United States",https://essentique.com/,info@essentique.com,true
true,Boutique Cosmetics Store,San Francisco,Virgelina Boutique,"Foothill Blvd, Hayward, CA 94541, United States",http://www.virgelina.com/,virgelinaboutique@gmail.com,
true,Boutique Cosmetics Store,San Francisco,Perfumania,"3296 Livermore Outlets Dr, Livermore, CA 94551, United States",http://www.perfumania.com/,customer.service@perfumania.com,true
true,Boutique Cosmetics Store,San Francisco,Euphoria Beauty,"7611 W Thomas Rd suite f012, Phoenix, AZ 85033, United States",http://euphoriabeautyaz.com/,beautiquecosmetics@yahoo.com,
true,Boutique Cosmetics Store,San Francisco,Apres Soleil Tans and Boutique,"2363 Boulevard Circle #105, Walnut Creek, CA 94595, United States",http://apressoleiltans.com/,hello@apressoleiltans.com,
true,Boutique Cosmetics Store,San Francisco,Skin Trusted,"248 3rd St #5155, Oakland, CA 94607, United States",https://skintrusted.com/,sales@skintrusted.com,
true,Boutique Cosmetics Store,San Francisco,Mskin and wellness,"1403 Park St, Alameda, CA 94501, United States",https://www.mskinandwellness.com/,mskin.wellness.spa@gmail.com,
true,Boutique Cosmetics Store,San Francisco,Black Magic Beauty Lounge Hair Salon,"15215 Hesperian Blvd, San Leandro, CA 94578, United States",https://www.beautylounge3000.com/,bblackmmagic2010@hotmail.com,
true,Boutique Cosmetics Store,San Francisco,"Beauty Heroes - Skin, Beauty, Wellness","817 Grant Ave, Novato, CA 94945, United States",http://www.beauty-heroes.com/flagship-store,novatostore@beauty-heroes.com,
true,Boutique Cosmetics Store,San Francisco,Obsessed Petaluma,"98 Western Ave, Petaluma, CA 94952, United States",https://obsessedpetaluma.com/,sayobsess@gmail.com,
true,Boutique Cosmetics Store,San Francisco,Le Charm Beautique,"1369 Laurel St, San Carlos, CA 94070, United States",http://www.lecharmbeautique.com/,lecharmbeautique369@gmail.com,
true,Soap store,Seattle,Soap & Clay,"5315 57th St NW Suite 4A, Gig Harbor, WA 98335, United States",https://soapandclay.com/,info@soapandclay.com,true
true,Soap store,Seattle,Ascent Soap Co.,"3831 S 305th Pl, Auburn, WA 98001, United States",https://ascentsoapco.com/,ascentsoapco@yahoo.com,
true,Soap store,Seattle,Heavenly Soap,"115 3/4 W Main St #101, Monroe, WA 98272, United States",http://www.soapbypatti.com/,filler@godaddy.com,
true,Soap store,Seattle,Le Labo,"Odd fellows building, 921 E Pine St, Seattle, WA 98122, United States",http://www.lelabofragrances.com/,concierge@lelabofragrances.com,
true,Soap store,Seattle,Love Lurra,"3427 Fremont Pl N, Seattle, WA 98103, United States",https://lovelurra.com/,hello@lovelurra.com253,
